3590,90,21-06-2023 18:05,1,0.71,OK,OK,0.31,OK,OK,25.15,0,,,6.02,0.38,OK,OK,OK,OK,OK,,,,,,,,,1
3590,91,21-06-2023 18:06,1,0.52,OK,OK,0.27,OK,OK,25.15,-0.02,,,6.04,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,92,21-06-2023 18:06,1,0.6,OK,OK,0.45,OK,OK,25.2,0,,,6.01,0.38,OK,OK,OK,OK,OK,,,,,,,,,1
3590,93,21-06-2023 18:07,1,0.47,OK,OK,0.33,OK,OK,25.19,-0.05,,,6,0.32,OK,OK,OK,OK,OK,,,,,,,,,2
3590,94,21-06-2023 18:07,1,0.63,OK,OK,0.35,OK,OK,25.13,0.03,,,6.03,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,95,21-06-2023 18:07,1,0.67,OK,OK,0.39,OK,OK,25.05,-0.03,,,6.04,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,96,21-06-2023 18:08,1,0.85,OK,OK,0.35,OK,OK,25.13,0.03,,,6.13,0.32,OK,OK,OK,OK,OK,,,,,,,,,1
3590,97,21-06-2023 18:08,1,0.59,OK,OK,0.31,OK,OK,25.17,-0.05,,,6,0.23,OK,OK,OK,OK,OK,,,,,,,,,2
3590,98,21-06-2023 18:09,1,0.71,OK,OK,0.37,OK,OK,25.2,0.03,,,6.06,0.42,OK,OK,OK,OK,OK,,,,,,,,,1
3590,99,21-06-2023 18:09,1,0.6,OK,OK,0.29,OK,OK,25.17,-0.05,,,6.03,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,100,21-06-2023 18:09,1,0.63,OK,OK,0.36,OK,OK,25.22,0,,,6.13,0.4,OK,OK,OK,OK,OK,,,,,,,,,1
3590,101,21-06-2023 18:10,1,0.57,OK,OK,0.28,OK,OK,25.07,-0.03,,,6.15,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,102,21-06-2023 18:10,1,0.66,OK,OK,0.33,OK,OK,25.17,0.03,,,6.03,0.33,OK,OK,OK,OK,OK,,,,,,,,,1
